# DEPTH(m)    AC_TDR_CORRECTED(us/ft)    RHO_TDR_CORRECTED(kg/m3)
4267.1997 70.147376 2516.101808
4267.2998 68.824689 2528.763813
4267.3999 67.543827 2541.315195
4267.5000 66.565622 2551.211600
4267.6001 66.618072 2551.211600
4267.6997 66.666065 2551.211600
4267.7998 67.765731 2541.116377
4267.8999 69.844170 2522.174205
4268.0000 72.525264 2498.608638
4268.1001 75.455013 2474.005111
4268.1997 78.259360 2451.523374
4268.2998 80.654380 2433.102840
4268.3999 82.399118 2420.121860
4268.5000 83.378511 2413.009819
4268.6001 83.387560 2413.009819
4268.6997 83.392260 2413.009819
4268.7998 82.850634 2416.987325
4268.8999 82.211672 2421.689333
4269.0000 81.598365 2426.212067
4269.1001 81.056713 2430.201501
4269.1997 80.618767 2433.400026
4269.2998 80.294495 2435.715133
4269.3999 80.084832 2437.126395
4269.5000 79.981824 2437.687432
4269.6001 79.938472 2437.756646
4269.6997 79.882880 2437.887410
4269.7998 79.765961 2438.457026
4269.8999 79.580598 2439.521063
4270.0000 79.372890 2440.726689
4270.1001 79.314837 2440.742165
4270.1997 79.254599 2440.742165
4270.2998 79.190033 2440.742165
4270.3999 79.259970 2439.667743
4270.5000 79.334561 2438.526349
4270.6001 79.353808 2437.779719
4270.6997 79.323371 2437.379935
4270.7998 79.266872 2436.642731
4270.8999 79.106222 2436.404913
4271.0000 78.925452 2436.404913
4271.1001 78.755563 2436.404913
4271.1997 77.996933 2441.028561
4271.2998 76.828139 2448.998500
4271.3999 75.472836 2458.678996
4271.5000 74.306414 2467.098365
4271.6001 74.190872 2467.098365
4271.6997 74.086454 2467.098365
4271.7998 74.968870 2459.192974
4271.8999 76.551915 2445.985733
4272.0000 78.340840 2431.642412
4272.1001 79.986645 2418.847854
4272.1997 81.221438 2409.434661
4272.2998 81.931066 2404.031507
4272.3999 82.055457 2402.935217
4272.5000 82.037729 2402.935217
4272.6001 82.118882 2402.305801
4272.6997 82.122886 2402.305801
4272.7998 82.187726 2401.948546
4272.8999 82.656464 2398.794820
4273.0000 83.516083 2392.990358
4273.1001 84.756583 2384.699445
4273.1997 86.200799 2375.244855
4273.2998 87.488850 2367.082162
4273.3999 87.568935 2367.082162
4273.5000 87.659902 2367.082162
4273.6001 87.209748 2370.761078
4273.6997 85.913175 2380.283037
4273.7998 84.700438 2389.491053
4273.8999 83.950871 2395.682839
4274.0000 83.741184 2398.192066
4274.1001 83.861378 2398.447258
4274.1997 83.918016 2399.227852
4274.2998 83.478490 2403.629960
4274.3999 82.205270 2414.224545
4274.5000 80.012305 2431.877913
4274.6001 77.102291 2455.167839
4274.6997 74.118934 2480.145400
4274.7998 71.640615 2501.986932
4274.8999 70.352504 2514.016083
4275.0000 70.419422 2514.016083
4275.1001 70.484369 2514.016083
4275.1997 71.716191 2503.636336
4275.2998 72.984049 2493.140282
4275.3999 73.826092 2486.447549
4275.5000 73.883164 2486.447549
4275.6001 73.938264 2486.447549
4275.6997 73.368264 2491.765344
4275.7998 72.865301 2496.542315
4275.8999 72.914498 2496.542315
4276.0000 72.961723 2496.542315
4276.1001 73.911977 2488.762299
4276.1997 75.241156 2477.912099
4276.2998 76.651371 2466.616860
4276.3999 77.838721 2457.340358
4276.5000 78.542100 2452.037832
4276.6001 78.577508 2452.037832
4276.6997 78.610864 2452.037832
4276.7998 78.138258 2456.045275
4276.8999 77.506762 2461.351109
4277.0000 76.846294 2466.935091
4277.1001 76.291856 2471.692121
4277.1997 75.941390 2474.784046
4277.2998 75.962962 2474.784046
4277.3999 75.982620 2474.784046
4277.5000 76.222306 2472.946402
4277.6001 76.238021 2472.946402
4277.6997 76.251734 2472.946402
4277.7998 76.221484 2473.293541
4277.8999 75.755295 2477.244900
4278.0000 75.125135 2482.590954
4278.1001 74.436004 2488.480891
4278.1997 73.832895 2493.682706
4278.2998 73.464823 2496.880329
4278.3999 73.464788 2496.880329
4278.5000 73.462782 2496.880329
4278.6001 73.824450 2494.700265
4278.6997 74.278965 2492.830590
4278.7998 74.503101 2492.830590
4278.8999 74.714066 2492.830590
4279.0000 74.648275 2495.097503
4279.1001 74.457729 2498.339011
4279.1997 74.160026 2502.416306
4279.2998 73.740625 2507.482585
4279.3999 73.228881 2513.307827
4279.5000 72.749382 2518.784575
4279.6001 72.688127 2520.381131
4279.6997 72.788887 2520.381131
4279.7998 72.875949 2520.381131
4279.8999 73.472496 2515.651567
4280.0000 74.082288 2510.725338
4280.1001 74.128324 2510.725338
4280.1997 74.160547 2510.725338
4280.2998 74.086072 2511.554934
4280.3999 73.552911 2516.381160
4280.5000 73.543994 2516.381160
4280.6001 73.521321 2516.381160
4280.6997 73.511007 2516.146855
4280.7998 74.288995 2508.741660
4280.8999 75.190125 2500.246923
4281.0000 75.911499 2493.321024
4281.1001 75.966118 2492.065788
4281.1997 75.861267 2492.065788
4281.2998 75.742717 2492.065788
4281.3999 75.020138 2497.157845
4281.5000 74.090804 2503.996769
4281.6001 73.038714 2511.903237
4281.6997 71.961326 2520.045072
4281.7998 70.911239 2527.942314
4281.8999 69.955952 2534.944554
4282.0000 69.209909 2539.934543
4282.1001 68.981110 2539.934543
4282.1997 68.739185 2539.934543
4282.2998 68.902561 2535.992980
4282.3999 69.317565 2529.614409
4282.5000 69.946813 2521.235914
4282.6001 70.893305 2510.039505
4282.6997 72.377016 2494.242969
4282.7998 74.538798 2471.535559
4282.8999 77.808268 2440.734427
4283.0000 82.270857 2403.436477
4283.1001 87.571566 2363.543621
4283.1997 93.089487 2325.691213
4283.2998 98.208357 2293.173949
4283.3999 102.292219 2268.543450
4283.5000 104.867200 2253.151409
4283.6001 104.566301 2253.151409
4283.6997 104.307102 2253.151409
4283.7998 103.471851 2256.363678
4283.8999 101.296105 2266.925383
4284.0000 99.116478 2277.985535
4284.1001 97.288970 2287.577078
4284.1997 96.040650 2294.308386
4284.2998 96.027278 2294.308386
4284.3999 96.054924 2294.308386
4284.5000 96.559689 2291.838912
4284.6001 98.105574 2283.798387
4284.6997 100.024133 2274.089504
4284.7998 101.968640 2264.663363
4284.8999 103.533678 2257.629867
4285.0000 103.807835 2257.629867
4285.1001 104.123112 2257.629867
4285.1997 103.808550 2261.154063
4285.2998 102.824936 2268.500512
4285.3999 101.867366 2276.055178
4285.5000 101.263915 2282.003618
4285.6001 101.163584 2285.449811
4285.6997 101.723901 2285.449811
4285.7998 102.321526 2285.449811
4285.8999 102.853232 2283.931614
4286.0000 103.320001 2281.429012
4286.1001 103.855204 2278.561302
4286.1997 104.322807 2276.077006
4286.2998 104.335845 2276.077006
4286.3999 104.348350 2276.077006
4286.5000 103.613288 2280.171825
4286.6001 102.413659 2286.889241
4286.6997 101.004437 2294.893718
4286.7998 99.716651 2302.334663
4286.8999 99.061324 2306.193978
4287.0000 99.070430 2306.193978
4287.1001 99.078969 2306.193978
4287.1997 100.031923 2300.719312
4287.2998 101.310312 2293.457295
4287.3999 102.692153 2285.728417
4287.5000 104.019428 2278.424149
4287.6001 105.226135 2271.883497
4287.6997 106.295264 2266.166562
4287.7998 107.213829 2261.312507
4287.8999 107.913838 2257.650826
4288.0000 107.917281 2257.650826
4288.1001 107.920157 2257.650826
4288.1997 107.881461 2257.865708
4288.2998 107.018201 2262.423175
4288.3999 105.789379 2268.983790
4288.5000 104.363990 2276.710472
4288.6001 102.972035 2284.381542
4288.6997 101.842514 2290.699291
4288.7998 101.101528 2294.950586
4288.8999 100.777934 2297.019680
4289.0000 100.815812 2297.019680
4289.1001 100.850222 2297.019680
4289.1997 101.084090 2295.861434
4289.2998 101.504503 2293.627387
4289.3999 102.276521 2289.405145
4289.5000 103.561070 2282.357581
4289.6001 105.407149 2272.348740
4289.6997 107.690730 2260.225639
4289.7998 110.194856 2247.270738
4289.8999 112.607544 2235.117122
4290.0000 114.618763 2225.220874
4290.1001 116.017512 2218.453773
4290.1997 116.186806 2217.624074
4290.2998 116.179645 2217.624074
4290.3999 116.169003 2217.624074
4290.5000 114.991891 2223.231820
4290.6001 113.215310 2231.849986
4290.6997 110.897318 2243.360444
4290.7998 108.228870 2256.985864
4290.8999 105.649898 2270.533746
4291.0000 103.738456 2280.783444
4291.1001 103.703544 2280.783444
4291.1997 103.665265 2280.783444
4291.2998 105.197530 2272.186392
4291.3999 107.506228 2259.625290
4291.5000 109.827456 2247.321945
4291.6001 111.639139 2237.901553
4291.6997 112.652112 2232.800847
4291.7998 112.650466 2232.800847
4291.8999 112.648768 2232.800847
4292.0000 112.191021 2235.067290
4292.1001 112.189227 2235.067290
4292.1997 112.187390 2235.067290
4292.2998 112.643505 2232.790932
4292.3999 113.506567 2228.523105
4292.5000 114.388581 2224.203352
4292.6001 115.049547 2220.990840
4292.6997 115.047471 2220.990840
4292.7998 115.045347 2220.990840
4292.8999 114.986170 2221.266118
4293.0000 114.426944 2223.965130
4293.1001 113.755671 2227.228649
4293.1997 113.121356 2230.333794
4293.2998 112.648993 2232.657098
4293.3999 112.367576 2234.041991
4293.5000 112.198111 2234.872999
4293.6001 111.988599 2235.905201
4293.6997 111.551044 2238.082114
4293.7998 110.755442 2242.078044
4293.8999 109.622786 2247.834337
4294.0000 108.366082 2254.309768
4294.1001 107.307329 2259.835848
4294.1997 107.304536 2259.835848
4294.2998 107.301580 2259.835848
4294.3999 107.973223 2256.285312
4294.5000 109.654005 2247.557573
4294.6001 111.704891 2237.139987
4294.6997 113.709895 2227.184586
4294.7998 115.255003 2219.655508
4294.8999 115.249200 2219.655508
4295.0000 115.243501 2219.655508
4295.1001 114.330906 2224.042903
4295.1997 112.345428 2233.773611
4295.2998 110.174054 2244.666883
4295.3999 108.391769 2253.805542
4295.5000 108.386589 2253.805542
4295.6001 108.381513 2253.805542
4295.6997 108.919553 2250.993287
4295.7998 110.662696 2242.057798
4295.8999 112.300931 2233.818330
4296.0000 112.296270 2233.818330
4296.1001 112.291713 2233.818330
4296.1997 111.909271 2235.700566
4296.2998 110.031932 2245.145676
4296.3999 108.029686 2255.445040
4296.5000 106.520544 2263.361430
4296.6001 106.516506 2263.361430
4296.6997 106.512581 2263.361430
4296.7998 107.688760 2257.142854
4296.8999 109.472033 2247.885608
4297.0000 111.241410 2238.885489
4297.1001 112.560404 2232.122161
4297.1997 113.193730 2228.351275
4297.2998 113.066161 2228.351275
4297.3999 112.949319 2228.351275
4297.5000 112.649544 2229.304539
4297.6001 112.258834 2230.762941
4297.6997 111.962379 2231.815357
4297.7998 111.765945 2232.429176
4297.8999 111.613376 2232.880177
4298.0000 111.424873 2233.564984
4298.1001 111.142436 2234.773396
4298.1997 110.782117 2236.429694
4298.2998 110.396817 2238.272785
4298.3999 110.045521 2240.007603
4298.5000 109.757291 2241.486235
4298.6001 109.517126 2242.782150
4298.6997 109.256942 2244.239457
4298.7998 108.921777 2246.140547
4298.8999 108.524754 2248.424311
4299.0000 108.168796 2250.564964
4299.1001 108.239904 2250.564964
4299.1997 108.321854 2250.564964
4299.2998 109.133824 2246.871522
4299.3999 110.527074 2240.325123
4299.5000 112.390389 2231.597753
4299.6001 114.421770 2222.276933
4299.6997 116.174855 2214.520511
4299.7998 116.318801 2214.520511
4299.8999 116.394625 2214.520511
4300.0000 116.101990 2216.131652
4300.1001 114.130749 2225.850077
4300.1997 111.710811 2238.011888
4300.2998 109.309283 2250.399937
4300.3999 107.353240 2260.763471
4300.5000 106.106590 2267.535498
4300.6001 106.130334 2267.535498
4300.6997 106.150427 2267.535498
4300.7998 106.262928 2267.021663
4300.8999 106.997870 2263.175745
4301.0000 107.750205 2259.251791
4301.1001 108.442934 2255.653657
4301.1997 109.073057 2252.389451
4301.2998 109.656588 2249.369882
4301.3999 110.205515 2246.528889
4301.5000 110.748835 2243.715907
4301.6001 111.323549 2240.743786
4301.6997 111.924702 2237.640872
4301.7998 112.495263 2234.693729
4301.8999 112.549175 2234.310531
4302.0000 112.522481 2234.310531
4302.1001 112.492180 2234.310531
4302.1997 111.356362 2239.826264
4302.2998 109.494954 2249.107596
4302.3999 107.092851 2261.412884
4302.5000 104.555141 2274.780061
4302.6001 102.383836 2286.503833
4302.6997 101.520317 2291.206693
4302.7998 101.498443 2291.206693
4302.8999 101.477421 2291.206693
4303.0000 102.884307 2283.227063
4303.1001 104.542101 2274.024309
4303.1997 106.060848 2265.750284
4303.2998 107.260499 2259.304378
4303.3999 108.157013 2254.528268
4303.5000 108.870436 2250.750693
4303.6001 109.561766 2247.122270
4303.6997 110.366038 2242.954546
4303.7998 111.315214 2238.102181
4303.8999 112.296264 2233.148020
4304.0000 113.055223 2229.343893
4304.1001 113.045089 2229.343893
4304.1997 113.035886 2229.343893
4304.2998 111.963587 2234.609098
4304.3999 110.285173 2243.005263
4304.5000 108.313668 2253.083973
4304.6001 106.476071 2262.688022
4304.6997 105.192393 2269.515991
4304.7998 105.188618 2269.515991
4304.8999 105.185741 2269.515991
4305.0000 106.251772 2263.807386
4305.1001 107.959712 2254.819766
4305.1997 109.840558 2245.130387
4305.2998 111.508308 2236.714676
4305.3999 112.103093 2233.743802
4305.5000 112.055401 2233.743802
4305.6001 111.995381 2233.743802
4305.6997 110.424998 2241.339668
4305.7998 108.369103 2251.597760
4305.8999 106.257587 2262.417879
4306.0000 104.504581 2271.591611
4306.1001 103.371085 2277.580192
4306.1997 103.344158 2277.580192
4306.2998 103.322718 2277.580192
4306.3999 103.659726 2275.651550
4306.5000 104.498244 2271.046179
4306.6001 105.395273 2266.203939
4306.6997 106.242801 2261.703574
4306.7998 107.007817 2257.708467
4306.8999 107.682349 2254.247359
4307.0000 108.258391 2251.349673
4307.1001 108.732944 2249.020201
4307.1997 109.119928 2247.178579
4307.2998 109.464399 2245.589269
4307.3999 109.811455 2244.020813
4307.5000 110.159022 2242.483150
4307.6001 110.461099 2241.208304
4307.6997 110.516538 2241.208304
4307.7998 110.577465 2241.208304
4307.8999 110.556045 2241.653077
4308.0000 110.164136 2244.005563
4308.1001 109.547737 2247.547325
4308.1997 108.693778 2252.373915
4308.2998 107.592510 2258.710502
4308.3999 106.227665 2266.620633
4308.5000 104.649171 2275.787871
4308.6001 102.993026 2285.527804
4308.6997 101.458991 2294.734525
4308.7998 100.240342 2302.253760
4308.8999 99.613291 2306.386337
4309.0000 99.689590 2306.386337
4309.1001 99.757239 2306.386337
4309.1997 100.674105 2301.410911
4309.2998 101.997357 2294.126688
4309.3999 103.558099 2285.583521
4309.5000 105.160192 2276.923646
4309.6001 106.650634 2268.978418
4309.6997 107.909402 2262.349045
4309.7998 108.873556 2257.310369
4309.8999 109.509092 2253.987414
4310.0000 109.587978 2253.525083
4310.1001 109.569214 2253.525083
4310.1997 109.541883 2253.525083
4310.2998 108.812938 2257.137620
4310.3999 107.606267 2263.260621
4310.5000 105.969947 2271.737531
4310.6001 104.065976 2281.804634
4310.6997 102.167547 2292.019706
4310.7998 100.543503 2300.834506
4310.8999 99.435626 2306.747956
4311.0000 99.339099 2306.747956
4311.1001 99.233923 2306.747956
4311.1997 99.308050 2305.850263
4311.2998 99.817850 2302.774095
4311.3999 100.256150 2300.143772
4311.5000 100.378641 2299.344967
4311.6001 100.363322 2299.344967
4311.6997 100.349226 2299.344967
4311.7998 100.336316 2299.344967
4311.8999 100.324562 2299.344967
4312.0000 100.326999 2299.270329
4312.1001 101.174626 2294.376542
4312.1997 102.600461 2286.302880
4312.2998 104.433482 2276.147954
4312.3999 106.295674 2266.065126
4312.5000 107.749056 2258.348254
4312.6001 107.745629 2258.348254
4312.6997 107.743396 2258.348254
4312.7998 106.894348 2262.820503
4312.8999 104.729486 2274.442808
4313.0000 102.001814 2289.528775
4313.1001 99.212333 2305.495166
4313.1997 99.216030 2305.495166
4313.2998 96.570914 2321.178705
4313.3999 96.576997 2321.178705
4313.5000 96.584271 2321.178705
4313.6001 98.639736 2309.017447
4313.6997 101.110365 2294.808429
4313.7998 103.493179 2281.517366
4313.8999 105.383209 2271.262114
4314.0000 106.559429 2265.025381
4314.1001 106.573839 2265.025381
4314.1997 106.599677 2265.025381
4314.2998 106.605909 2265.179858
4314.3999 106.247934 2267.262451
4314.5000 106.276655 2267.262451
4314.6001 106.302071 2267.262451
4314.6997 106.384132 2266.941428
4314.7998 106.797903 2264.833688
4314.8999 107.304422 2262.227288
4315.0000 107.846636 2259.430611
4315.1001 108.356545 2256.802779
4315.1997 108.630141 2255.403328
4315.2998 108.632447 2255.403328
4315.3999 108.631459 2255.403328
4315.5000 107.983166 2258.773532
4315.6001 106.953569 2264.174035
4315.6997 105.687699 2270.895086
4315.7998 104.381539 2277.919779
4315.8999 103.248045 2284.075987
4316.0000 102.413245 2288.619191
4316.1001 101.877141 2291.500115
4316.1997 101.764807 2291.980151
4316.2998 101.734181 2291.980151
4316.3999 101.700180 2291.980151
4316.5000 102.151874 2289.225379
4316.6001 102.990263 2284.314858
4316.6997 104.279463 2276.967387
4316.7998 105.993372 2267.439110
4316.8999 107.929864 2256.923084
4317.0000 109.788752 2247.025025
4317.1001 111.314083 2238.910618
4317.1997 112.382146 2233.167867
4317.2998 112.905081 2230.200694
4317.3999 112.832707 2230.200694
4317.5000 112.765225 2230.200694
4317.6001 112.138635 2232.989279
4317.6997 111.308074 2236.839726
4317.7998 110.454385 2240.864918
4317.8999 110.355448 2241.122433
4318.0000 110.312403 2241.122433
4318.1001 110.274251 2241.122433
4318.1997 111.213066 2236.239806
4318.2998 112.178752 2231.301191
4318.3999 112.155252 2231.301191
4318.5000 112.136644 2231.301191
4318.6001 110.739929 2238.187475
4318.6997 108.237120 2250.879716
4318.7998 105.208182 2266.770310
4318.8999 102.334119 2282.407380
4319.0000 100.281948 2293.939386
4319.1001 100.292670 2293.939386
4319.1997 100.308236 2293.939386
4319.2998 102.144675 2283.748437
4319.3999 104.797049 2269.397670
4319.5000 107.470315 2255.403328
4319.6001 109.608474 2244.570168
4319.6997 110.930416 2238.092148
4319.7998 111.113774 2237.395368
4319.8999 111.132395 2237.395368
4320.0000 111.157927 2237.275171
4320.1001 111.159630 2237.275171
4320.1997 111.161501 2237.275171
4320.2998 111.163543 2237.275171
4320.3999 111.165761 2237.275171
4320.5000 110.795151 2239.146897
4320.6001 109.402713 2246.217167
4320.6997 107.214439 2257.551281
4320.7998 104.490337 2272.067373
4320.8999 101.767413 2287.056911
4321.0000 99.665661 2298.977637
4321.1001 99.669081 2298.977637
4321.1997 99.672663 2298.977637
4321.2998 100.266417 2295.605075
4321.3999 102.421351 2283.515409
4321.5000 104.870457 2270.151147
4321.6001 107.159735 2258.007271
4321.6997 108.948173 2248.747843
4321.7998 110.088783 2242.949474
4321.8999 110.163575 2242.594618
4322.0000 110.168539 2242.594618
4322.1001 110.173675 2242.594618
4322.1997 109.770969 2244.666883
4322.2998 109.776435 2244.666883
4322.3999 109.782085 2244.666883
4322.5000 110.280907 2242.164098
4322.6001 111.066901 2238.232637
4322.6997 111.798080 2234.564301
4322.7998 111.780553 2234.564301
4322.8999 111.765129 2234.564301
4323.0000 110.819190 2239.232390
4323.1001 108.964735 2248.604022
4323.1997 106.525782 2261.264968
4323.2998 103.788303 2275.929688
4323.3999 101.086291 2290.896547
4323.5000 98.762764 2304.181940
4323.6001 97.114722 2313.856716
4323.6997 97.119149 2313.856716
